"order_id","order_date","ship_date","ship_mode_id","customer_id","city_id","postal_code"
"CA-2021-155607","2021/11/26","2021/11/30","4","FG-14260","381","10009"
"CA-2021-137918","2021/9/29","2021/10/6","4","JK-15730","306","95240"
"US-2021-129441","2021/9/7","2021/9/11","4","JC-15340","313","90032"
"CA-2018-114790","2018/3/11","2018/3/13","3","FM-14215","467","40475"
"US-2018-151015","2018/10/14","2018/10/20","4","BD-11500","91","60653"
"CA-2018-158225","2018/9/22","2018/9/28","4","SE-20110","506","95123"
"CA-2019-149517","2019/9/19","2019/9/23","4","FC-14245","486","95823"
"US-2018-149034","2018/11/19","2018/11/21","1","RD-19900","431","19120"
"CA-2020-123512","2020/6/17","2020/6/19","1","MV-18190","313","90045"
"CA-2019-143980","2019/12/25","2019/12/29","4","JK-15640","381","10011"
"CA-2020-162348","2020/11/10","2020/11/15","4","BF-11170","486","95823"
"CA-2019-155635","2019/5/9","2019/5/13","4","ME-17725","315","40214"
"CA-2018-156433","2018/9/20","2018/9/26","4","ES-14020","504","94110"
"CA-2019-160171","2019/10/19","2019/10/24","4","RM-19675","313","90008"
"CA-2019-135391","2019/2/9","2019/2/11","3","FA-14230","500","78207"
"CA-2021-141747","2021/8/3","2021/8/8","3","SC-20230","518","98105"
"CA-2020-103919","2020/10/3","2020/10/7","4","TP-21565","204","75051"
"CA-2020-118101","2020/6/26","2020/6/26","2","SN-20560","481","48066"
"CA-2019-137225","2019/12/15","2019/12/19","4","JK-15640","381","10009"
"US-2020-126431","2020/7/1","2020/7/1","2","SU-20665","381","10009"
"US-2018-105137","2018/10/10","2018/10/10","2","RB-19435","110","43229"
"CA-2018-168368","2018/2/11","2018/2/15","3","GA-14725","105","65203"
"US-2020-132857","2020/12/11","2020/12/17","4","CA-12775","525","37167"
"CA-2021-158169","2021/8/12","2021/8/15","1","JM-16195","277","92630"
"CA-2021-165757","2021/6/22","2021/6/28","4","PL-18925","431","19140"
"CA-2018-103800","2018/1/3","2018/1/7","4","DP-13000","240","77095"
"CA-2018-168494","2018/12/12","2018/12/14","3","NP-18700","191","93727"
"CA-2019-105508","2019/9/24","2019/9/29","4","JF-15190","381","10035"
"US-2020-148803","2020/12/11","2020/12/11","2","LR-16915","237","33030"
"CA-2021-118213","2021/11/5","2021/11/7","1","AB-10060","212","46142"
"CA-2021-116680","2021/9/4","2021/9/6","3","PK-19075","504","94122"
"CA-2019-132318","2019/10/30","2019/11/2","1","TT-21220","571","23464"
"CA-2021-135111","2021/12/28","2022/1/2","4","CS-12400","174","58103"
"CA-2020-152940","2020/11/10","2020/11/13","1","RO-19780","504","94110"
"US-2020-148110","2020/9/5","2020/9/11","4","AR-10825","31","78745"
"CA-2019-101707","2019/8/27","2019/9/1","4","PF-19165","503","92105"
"CA-2018-115259","2018/8/25","2018/8/27","3","RC-19960","110","43229"
"CA-2018-157623","2018/3/14","2018/3/18","4","DK-13225","241","92646"
"CA-2019-100216","2019/4/13","2019/4/14","1","HJ-14875","342","85204"
"CA-2019-123092","2019/12/3","2019/12/7","4","JG-15115","253","28540"
"US-2020-157840","2020/12/20","2020/12/23","3","MC-17575","190","68025"
"CA-2020-102092","2020/12/9","2020/12/11","1","PM-18940","534","22153"
"CA-2021-101273","2021/8/27","2021/8/30","3","ST-20530","444","34952"
"CA-2018-110639","2018/8/23","2018/8/23","2","RH-19495","381","10009"
"CA-2020-162383","2020/9/5","2020/9/11","4","MD-17350","284","43130"
"US-2018-164763","2018/3/17","2018/3/21","4","MH-17440","250","39212"
"CA-2019-107902","2019/8/28","2019/9/2","4","SM-20950","172","6824"
"CA-2021-137631","2021/4/28","2021/5/2","4","JL-15235","265","34741"
"CA-2021-115154","2021/1/8","2021/1/11","1","RS-19420","518","98115"
"CA-2020-150889","2020/3/20","2020/3/22","3","PB-19105","168","60201"
"CA-2019-117086","2019/11/8","2019/11/12","4","QJ-19255","71",""
"CA-2018-159709","2018/5/10","2018/5/15","4","AI-10855","263","98031"
"CA-2019-132906","2019/9/10","2019/9/14","4","CC-12145","313","90004"
"CA-2021-169999","2021/6/19","2021/6/26","4","JS-15685","381","10035"
"CA-2019-155334","2019/7/30","2019/7/31","1","HA-14920","504","94109"
"CA-2021-126438","2021/9/10","2021/9/13","1","AR-10345","292","1841"
"CA-2021-103352","2021/11/27","2021/11/30","3","RP-19390","381","10011"
"CA-2021-111269","2021/6/16","2021/6/18","3","CS-12355","149","43017"
"CA-2021-156720","2021/12/30","2022/1/3","4","JM-15580","316","80538"
"CA-2018-153619","2018/11/3","2018/11/3","2","TC-21535","313","90049"
"US-2020-147340","2020/9/24","2020/9/24","2","EB-13750","504","94110"
"CA-2020-108581","2020/6/20","2020/6/26","4","EA-14035","78","75007"
"US-2021-131849","2021/6/6","2021/6/10","4","GH-14410","504","94122"
"CA-2018-149958","2018/3/15","2018/3/19","4","AS-10240","543","33614"
"CA-2021-117933","2021/12/24","2021/12/29","4","RF-19840","381","10024"
"CA-2019-153752","2019/12/6","2019/12/11","3","RO-19780","20","22204"
"CA-2020-111682","2020/6/17","2020/6/18","1","TB-21055","558","12180"
"US-2021-152380","2021/11/19","2021/11/23","4","JH-15910","91","60623"
"CA-2019-117611","2019/11/8","2019/11/10","3","MZ-17335","503","92024"
"CA-2019-130785","2019/9/5","2019/9/9","4","AG-10900","503","92105"
"CA-2021-156951","2021/10/1","2021/10/8","4","EB-13840","518","98105"
"CA-2021-146920","2021/8/28","2021/9/1","4","SC-20305","91","60623"
"CA-2020-157707","2020/10/10","2020/10/12","1","CC-12610","140","80219"
"US-2021-102288","2021/6/19","2021/6/23","4","ZC-21910","240","77095"
"CA-2021-130043","2021/9/15","2021/9/19","4","BB-11545","240","77070"
"US-2020-100720","2020/7/16","2020/7/21","4","CK-12205","431","19120"
"US-2021-111423","2021/8/17","2021/8/19","1","EH-13765","579","13601"
"CA-2021-152142","2021/11/14","2021/11/19","4","LW-16990","504","94110"
"CA-2021-125101","2021/3/6","2021/3/10","3","SH-19975","504","94109"
"CA-2021-153339","2021/11/3","2021/11/5","3","DJ-13510","368","37130"
"CA-2019-152611","2019/2/20","2019/2/23","3","KA-16525","429","8861"
"CA-2019-115945","2019/6/25","2019/7/1","4","AB-10165","313","90045"
"US-2018-139640","2018/11/7","2018/11/11","3","TB-21595","446","97206"
"CA-2019-105102","2019/9/15","2019/9/19","3","BM-11575","381","10035"
"CA-2018-148383","2018/12/27","2018/12/31","4","RP-19390","432","85023"
"CA-2021-100601","2021/11/16","2021/11/20","4","JK-15370","191","93727"
"CA-2020-169887","2020/10/22","2020/10/22","2","MS-17530","518","98105"
"CA-2021-145429","2021/7/21","2021/7/25","4","SW-20455","503","92024"
"US-2021-168116","2021/11/4","2021/11/4","2","GT-14635","70","27217"
"CA-2018-111871","2018/3/18","2018/3/21","3","EK-13795","504","94110"
"CA-2019-169537","2019/9/3","2019/9/7","3","JH-15820","234","49423"
"CA-2020-135636","2020/10/8","2020/10/13","4","DB-13615","85","28205"
"CA-2019-114048","2019/12/14","2019/12/18","4","EH-13945","122","92627"
"US-2021-111024","2021/7/3","2021/7/6","3","SZ-20035","284","43130"
"CA-2021-105144","2021/11/4","2021/11/11","4","SZ-20035","204","75051"
"CA-2021-168858","2021/11/19","2021/11/23","4","JD-16150","381","10011"
"CA-2018-161032","2018/11/18","2018/11/23","4","MK-17905","187","53132"
"CA-2018-125829","2018/11/4","2018/11/11","4","WB-21850","313","90045"
"US-2018-160780","2018/6/21","2018/6/21","2","SV-20785","449","81001"
"CA-2021-100223","2021/7/5","2021/7/10","4","LS-16945","127","75220"
"CA-2021-163566","2021/8/3","2021/8/6","1","TB-21055","173","45014"
"CA-2020-112389","2020/10/29","2020/11/2","4","JM-15655","58","8302"
"US-2020-132577","2020/11/22","2020/11/27","4","JE-15475","240","77095"
"US-2020-162026","2020/10/8","2020/10/8","2","JE-15745","313","90036"
"CA-2021-146269","2021/10/6","2021/10/6","2","MH-17455","91","60623"
"CA-2019-112130","2019/5/3","2019/5/7","4","SV-20785","431","19140"
"CA-2021-140508","2021/9/18","2021/9/21","1","PA-19060","127","75220"
"CA-2018-126760","2018/7/26","2018/8/2","4","KM-16720","391","89031"
"US-2018-130379","2018/5/25","2018/5/29","4","JL-15235","91","60623"
"CA-2020-131205","2020/9/4","2020/9/8","4","AA-10645","197","40324"
"CA-2018-116904","2018/9/23","2018/9/28","4","SC-20095","349","55407"
"CA-2018-124856","2018/9/29","2018/10/3","3","LD-17005","381","10011"
"CA-2020-104150","2020/8/3","2020/8/5","3","AG-10330","561","74133"
"CA-2020-134208","2020/9/17","2020/9/23","4","CS-12505","108","31907"
"CA-2020-118332","2020/12/16","2020/12/23","4","PK-19075","15","92307"
"CA-2019-121783","2019/11/10","2019/11/14","4","PO-19180","482","55113"
"CA-2019-147830","2019/12/15","2019/12/18","1","NF-18385","383","43055"
"CA-2020-107615","2020/3/22","2020/3/25","1","RB-19645","391","89031"
"CA-2021-110478","2021/3/4","2021/3/9","4","SP-20860","313","90045"
"CA-2019-124933","2019/12/26","2019/12/30","3","DF-13135","381","10009"
"CA-2021-110212","2021/5/1","2021/5/5","4","SJ-20125","547","71854"
"CA-2021-161893","2021/1/23","2021/1/27","4","HP-14815","560","85705"
"CA-2021-163510","2021/12/25","2021/12/28","3","JW-15955","315","40214"
"CA-2018-149104","2018/4/5","2018/4/7","3","RD-19900","133","48127"
"CA-2019-169656","2019/8/13","2019/8/16","1","EJ-13720","431","19143"
"CA-2021-163265","2021/2/16","2021/2/21","4","JS-16030","136","62521"
"CA-2019-162047","2019/11/3","2019/11/5","1","FH-14365","309","11561"
"US-2019-150630","2019/9/17","2019/9/21","4","TB-21520","431","19140"
"CA-2018-132801","2018/10/7","2018/10/12","4","JG-15805","127","75217"
"CA-2020-158806","2020/1/7","2020/1/11","4","NM-18520","9","79109"
"CA-2019-111514","2019/8/31","2019/9/2","1","SC-20260","504","94122"
"CA-2021-169124","2021/7/3","2021/7/10","4","MB-17305","95","95610"
"CA-2020-107328","2020/8/8","2020/8/15","4","CA-12055","313","90036"
"CA-2019-156146","2019/10/26","2019/10/30","3","AG-10495","427","85345"
"CA-2018-161634","2018/11/14","2018/11/20","4","CC-12220","88","23320"
"CA-2021-109750","2021/7/22","2021/7/28","4","FH-14365","381","10009"
"CA-2019-112452","2019/4/4","2019/4/4","2","NC-18340","286","48911"
"CA-2021-122196","2021/9/22","2021/9/24","1","CA-12265","593","19805"
"CA-2020-134775","2020/10/28","2020/10/29","1","AS-10285","504","94109"
"CA-2021-134495","2021/4/1","2021/4/4","3","BF-11020","252","32216"
"CA-2019-128125","2019/3/31","2019/4/5","4","EB-13705","240","77095"
"CA-2018-120474","2018/12/1","2018/12/3","1","RP-19390","320","53711"
"US-2021-136784","2021/4/30","2021/5/5","4","AD-10180","504","94122"
"CA-2018-136567","2018/12/20","2018/12/21","1","PS-19045","222","22801"
"CA-2020-169971","2020/9/4","2020/9/9","4","IL-15100","240","77041"
"CA-2020-168844","2020/5/31","2020/6/6","4","NM-18520","381","10011"
"CA-2021-136448","2021/9/16","2021/9/18","1","AS-10090","431","19143"
"CA-2019-147690","2019/11/10","2019/11/14","4","SC-20020","431","19140"
"CA-2020-117282","2020/7/14","2020/7/18","4","DR-12880","381","10009"
"CA-2021-117821","2021/6/12","2021/6/16","4","HG-15025","330","43302"
"CA-2019-143490","2019/12/6","2019/12/13","4","NP-18325","503","92105"
"CA-2021-142622","2021/10/30","2021/11/2","1","JK-15625","518","98115"
"CA-2020-129861","2020/6/17","2020/6/23","4","DM-13345","473","14609"
"CA-2019-124450","2019/4/27","2019/5/3","4","GT-14710","576","20016"
"CA-2021-128734","2021/12/24","2021/12/31","4","JL-15175","83","85224"
"CA-2018-123855","2018/6/18","2018/6/23","4","MC-18100","313","90036"
"CA-2018-100391","2018/5/25","2018/5/29","4","BW-11065","381","10035"
"CA-2019-136805","2019/5/23","2019/5/27","3","NM-18445","144","48234"
"US-2021-150847","2021/4/30","2021/5/6","4","JF-15490","110","43229"
"CA-2021-150623","2021/4/10","2021/4/14","4","DB-13360","577","6708"
"CA-2018-130575","2018/12/14","2018/12/16","1","CS-11845","91","60623"
"US-2020-156986","2020/3/20","2020/3/24","4","ZC-21910","495","97301"
"CA-2019-132101","2019/3/19","2019/3/25","4","JO-15550","518","98105"
"CA-2020-150945","2020/12/18","2020/12/20","3","JK-16120","381","10009"
"CA-2020-154067","2020/2/1","2020/2/7","4","SM-20950","313","90036"
"CA-2020-147368","2020/6/9","2020/6/12","1","TC-21295","541","32303"
"US-2021-130953","2021/7/29","2021/8/3","4","RF-19735","400","73120"
"CA-2021-123134","2021/5/2","2021/5/7","4","DW-13585","586","7090"
"US-2018-154879","2018/5/6","2018/5/11","4","SN-20710","313","90004"
"US-2019-161466","2019/9/24","2019/9/27","3","ON-18715","431","19120"
"CA-2018-148040","2018/3/22","2018/3/26","4","BF-11275","560","85705"
"US-2021-158946","2021/11/18","2021/11/23","4","JW-15220","282","44107"
"CA-2020-104276","2020/11/27","2020/12/3","4","HF-14995","182","33311"
"CA-2020-104983","2020/7/3","2020/7/3","2","FM-14215","431","19143"
"US-2021-108245","2021/9/22","2021/9/27","4","SH-19975","424","77581"
"CA-2020-148852","2020/5/26","2020/5/31","4","SV-20785","512","92704"
"CA-2020-126284","2020/9/20","2020/9/24","4","EN-13780","205","49505"
"CA-2021-107629","2021/12/14","2021/12/14","2","DB-13060","523","60076"
"US-2020-102239","2020/5/5","2020/5/6","1","LW-16990","227","89015"
"CA-2018-123225","2018/7/11","2018/7/14","1","MN-17935","160","79907"
"CA-2021-155152","2021/7/7","2021/7/9","3","MP-17965","575","2886"
"CA-2018-102652","2018/4/6","2018/4/12","4","AY-10555","313","90049"
"CA-2021-117023","2021/8/7","2021/8/12","4","JW-15955","309","11561"
"CA-2019-163090","2019/11/17","2019/11/21","3","GH-14665","91","60610"
"CA-2021-135167","2021/6/15","2021/6/20","4","SC-20800","313","90036"
"CA-2019-155453","2019/8/9","2019/8/14","4","RA-19885","252","32216"
"CA-2020-155166","2020/12/26","2021/1/2","4","BB-11545","570","8360"
"CA-2021-106103","2021/6/10","2021/6/15","4","SC-20305","471","48307"
"CA-2021-105410","2021/3/19","2021/3/22","1","ND-18370","504","94110"
"CA-2021-143651","2021/3/25","2021/3/30","4","FM-14215","518","98103"
"CA-2021-155698","2021/3/8","2021/3/11","1","VB-21745","108","31907"
"CA-2018-159184","2018/9/14","2018/9/19","4","JC-15775","319","31204"
"CA-2019-109708","2019/5/25","2019/5/28","3","CY-12745","107","38401"
"CA-2020-110086","2020/9/18","2020/9/22","4","BD-11320","597","95695"
"CA-2020-159639","2020/11/27","2020/12/2","4","PC-18745","586","7090"
"CA-2021-156363","2021/10/22","2021/10/28","4","ML-17395","431","19134"
"CA-2021-132738","2021/8/4","2021/8/7","1","HM-14860","316","80538"
"CA-2019-157805","2019/8/31","2019/9/4","4","RH-19510","503","92037"
"CA-2020-164735","2020/4/14","2020/4/19","3","TB-21400","5","22304"
"CA-2020-105459","2020/8/12","2020/8/17","3","NP-18700","381","10024"
"US-2019-165512","2019/5/24","2019/5/26","3","VS-21820","373","60540"
"CA-2021-124744","2021/6/21","2021/6/25","4","EH-14125","590","26003"
"CA-2020-112830","2020/6/6","2020/6/10","4","LP-17095","173","45014"
"US-2021-110996","2021/11/20","2021/11/25","4","KA-16525","404","91761"
"CA-2018-129364","2018/12/8","2018/12/13","4","TB-21250","495","97301"
"CA-2020-146934","2020/5/22","2020/5/27","4","AF-10870","422","7055"
"CA-2019-121965","2019/6/19","2019/6/23","4","LH-17155","313","90032"
"CA-2020-150350","2020/8/23","2020/8/30","4","MS-17770","518","98105"
"US-2020-102141","2020/8/26","2020/8/31","4","KD-16615","381","10024"
"CA-2019-105347","2019/11/24","2019/11/28","4","DP-13000","313","90004"
"CA-2019-163587","2019/3/14","2019/3/18","4","EP-13915","146","3820"
"CA-2021-145310","2021/12/22","2021/12/24","3","JP-15520","443","32127"
"CA-2018-153913","2018/12/16","2018/12/20","3","KB-16585","230","33012"
"US-2021-119319","2021/11/6","2021/11/9","3","LC-17050","127","75217"
"CA-2021-152807","2021/10/30","2021/11/3","4","MC-18100","431","19140"
"CA-2020-100300","2020/6/24","2020/6/26","3","MJ-17740","503","92037"
"US-2018-112949","2018/6/20","2018/6/27","4","Co-12640","293","73505"
"CA-2018-131002","2018/9/7","2018/9/12","3","TB-21400","561","74133"
"US-2020-162103","2020/11/13","2020/11/17","4","LB-16795","232","60035"
"CA-2021-149720","2021/6/4","2021/6/7","3","EM-14065","192","75034"
"CA-2020-124793","2020/3/14","2020/3/16","1","MM-18280","518","98103"
"CA-2019-140375","2019/10/2","2019/10/5","3","SG-20470","476","20852"
"CA-2020-112025","2020/7/30","2020/8/4","4","LS-16975","240","77070"
"CA-2020-127138","2020/3/12","2020/3/15","3","DK-13225","504","94109"
"CA-2020-169026","2020/8/8","2020/8/13","4","CM-12655","250","39212"
"CA-2018-141817","2018/1/5","2018/1/12","4","MB-18085","431","19143"
"CA-2019-158421","2019/9/21","2019/9/26","4","GB-14575","106","29203"
"CA-2018-116407","2018/11/15","2018/11/21","4","JF-15190","256","37604"
"CA-2019-135363","2019/3/28","2019/4/2","4","CK-12205","431","19120"
"CA-2018-137351","2018/9/30","2018/10/4","4","DB-13615","518","98105"
"CA-2020-120355","2020/9/18","2020/9/25","4","MM-17260","380","10801"
"CA-2019-138674","2019/11/14","2019/11/17","1","KB-16585","533","97477"
"CA-2018-140662","2018/11/17","2018/11/19","1","TS-21205","504","94109"
"CA-2018-164259","2018/12/28","2018/12/30","1","SP-20860","431","19143"
"CA-2021-167094","2021/10/21","2021/10/22","1","DK-12835","533","97477"
"CA-2018-123498","2018/11/7","2018/11/9","1","TC-20980","240","77041"
"CA-2019-156923","2019/2/16","2019/2/20","4","SP-20860","146","3820"
"CA-2020-162355","2020/6/30","2020/7/2","3","PF-19165","510","30328"
"CA-2020-166653","2020/9/22","2020/9/24","3","NP-18685","418","44134"
"US-2021-101539","2021/3/16","2021/3/18","3","VM-21685","518","98105"
"CA-2021-105193","2021/3/25","2021/3/31","4","JL-15835","381","10024"
"CA-2020-146157","2020/11/21","2020/11/26","4","RD-19720","91","60610"
"US-2020-111528","2020/12/30","2020/12/30","2","JP-16135","313","90032"
"CA-2021-162250","2021/11/24","2021/11/24","2","PR-18880","504","94109"
"CA-2018-163013","2018/11/28","2018/12/4","4","BF-11080","360","36116"
"CA-2020-100587","2020/12/10","2020/12/14","4","SL-20155","381","10024"
"CA-2021-132290","2021/3/10","2021/3/14","4","MD-17350","127","75217"
"CA-2021-152205","2021/9/28","2021/10/5","4","SF-20965","431","19134"
"CA-2018-147298","2018/4/26","2018/5/3","4","AG-10300","313","90049"
"CA-2021-141992","2021/6/19","2021/6/25","4","FO-14305","127","75220"
"CA-2021-162474","2021/3/13","2021/3/16","1","FH-14275","30","60505"
"CA-2019-110765","2019/10/16","2019/10/20","3","MP-17965","381","10011"
"CA-2021-137470","2021/9/17","2021/9/17","2","TP-21415","518","98115"
"CA-2018-110408","2018/10/18","2018/10/20","3","AS-10225","360","36116"
"CA-2021-130834","2021/11/3","2021/11/6","3","JM-16195","594","28403"
"US-2019-163825","2019/6/16","2019/6/19","1","LC-16885","381","10009"
"CA-2019-117961","2019/11/26","2019/11/30","4","GP-14740","298","1453"
"CA-2018-124730","2018/11/26","2018/11/26","2","LS-17245","566","13501"
"CA-2020-124667","2020/11/11","2020/11/16","4","BD-11770","381","10011"
"US-2020-119298","2020/11/25","2020/11/28","1","EP-13915","257","72401"
"CA-2020-154998","2020/4/7","2020/4/9","1","ES-14080","281","8701"
"CA-2019-151253","2019/4/22","2019/4/26","4","AZ-10750","313","90008"
"CA-2021-130351","2021/12/5","2021/12/8","1","RB-19570","109","47201"
"CA-2020-159016","2020/3/10","2020/3/11","1","KF-16285","313","90008"
"US-2021-137491","2021/11/19","2021/11/25","4","LC-16930","499","76903"
"CA-2021-103415","2021/12/3","2021/12/8","4","MV-17485","240","77041"
"CA-2020-106341","2020/10/20","2020/10/23","1","LF-17185","383","43055"
"CA-2021-125913","2021/1/16","2021/1/16","2","JO-15145","313","90008"
"CA-2019-166975","2019/11/26","2019/11/30","4","SH-20635","251","38301"
"CA-2019-153626","2019/7/9","2019/7/14","4","EB-13870","375","37211"
"CA-2020-113803","2020/3/24","2020/3/26","1","VG-21805","466","47374"
"US-2020-144351","2020/11/14","2020/11/18","4","RC-19960","34","21215"
"CA-2019-166492","2019/4/7","2019/4/10","1","RP-19390","381","10035"
"CA-2019-133585","2019/3/1","2019/3/4","1","CM-12715","240","77070"
"US-2020-156692","2020/8/13","2020/8/13","2","HG-15025","260","70065"
"CA-2021-107825","2021/11/18","2021/11/18","2","NB-18655","348","53209"
"CA-2019-115742","2019/4/18","2019/4/22","4","DP-13000","376","47150"
"CA-2020-125164","2020/11/10","2020/11/14","4","SH-19975","381","10011"
"CA-2018-111059","2018/2/3","2018/2/6","3","TB-21400","518","98105"
"CA-2021-121804","2021/3/3","2021/3/8","4","LP-17095","369","42071"
"CA-2021-150504","2021/11/6","2021/11/12","4","HG-14845","127","75220"
"CA-2018-164182","2018/7/14","2018/7/18","4","ST-20530","431","19140"
"CA-2019-103793","2019/3/26","2019/3/31","4","BV-11245","344","33142"
"US-2020-133879","2020/3/21","2020/3/28","4","KT-16465","91","60623"
"CA-2020-127642","2020/5/21","2020/5/23","1","CP-12340","575","2886"
"CA-2021-156237","2021/9/14","2021/9/15","1","PS-18760","431","19140"
"CA-2020-155551","2020/4/18","2020/4/23","4","CR-12580","162","60126"
"CA-2019-130204","2019/9/3","2019/9/9","4","DB-13120","504","94122"
"US-2020-131891","2020/7/29","2020/7/31","1","PW-19240","426","32503"
"CA-2018-127187","2018/12/4","2018/12/8","4","CP-12085","381","10024"
"US-2021-127719","2021/7/21","2021/7/25","4","TW-21025","435","7060"
"CA-2021-138870","2021/6/19","2021/6/23","4","GA-14515","504","94109"
"CA-2021-129490","2021/9/26","2021/9/30","4","SJ-20125","350","33023"
"CA-2018-147914","2018/6/4","2018/6/9","4","MP-17470","110","43229"
"CA-2021-161200","2021/8/6","2021/8/10","3","SV-20365","273","70506"
"CA-2019-153073","2019/11/13","2019/11/13","2","HA-14905","91","60610"
"US-2019-159513","2019/4/2","2019/4/9","4","JD-15790","313","90049"
"CA-2021-154732","2021/11/5","2021/11/7","1","AH-10195","91","60623"
"CA-2021-160983","2021/10/29","2021/10/31","3","GB-14530","27","13021"
"CA-2019-139962","2019/12/13","2019/12/20","4","Dp-13240","464","2151"
"CA-2019-130183","2019/11/13","2019/11/17","4","PO-18850","240","77041"
"CA-2021-140963","2021/6/10","2021/6/13","1","MT-18070","313","90045"
"CA-2020-162187","2020/12/11","2020/12/11","2","NS-18640","110","43229"
"CA-2020-149454","2020/7/25","2020/7/26","1","KM-16375","20","22204"
"CA-2019-105599","2019/9/7","2019/9/7","2","MC-17275","381","10011"
"CA-2021-137414","2021/10/2","2021/10/6","4","CM-12115","504","94109"
"CA-2021-164707","2021/2/18","2021/2/21","3","CV-12805","313","90045"
"CA-2019-142601","2019/4/18","2019/4/20","3","DE-13255","313","90004"
"US-2020-110170","2020/9/27","2020/10/3","4","HM-14860","243","77340"
"CA-2021-142909","2021/12/22","2021/12/25","3","AG-10330","342","85204"
"CA-2020-161676","2020/7/18","2020/7/23","4","JP-15460","200","85301"
"CA-2019-101091","2019/12/5","2019/12/9","3","SW-20245","431","19140"
"CA-2020-120250","2020/9/19","2020/9/22","1","AP-10720","431","19140"
"US-2020-151827","2020/3/31","2020/4/2","3","CS-11950","431","19134"
"CA-2021-118367","2021/10/28","2021/11/2","3","LO-17170","381","10035"
"CA-2020-139808","2020/10/7","2020/10/11","4","MC-18100","332","98270"
"CA-2020-166373","2020/10/21","2020/10/25","4","JF-15565","500","78207"
"CA-2019-162964","2019/11/12","2019/11/18","4","MF-18250","240","77095"
"CA-2020-130078","2020/8/8","2020/8/14","4","CC-12145","400","73120"
"CA-2021-136511","2021/3/23","2021/3/25","3","MZ-17515","381","10011"
"CA-2020-117919","2020/8/27","2020/8/29","3","TB-21355","240","77041"
"US-2020-128909","2020/10/9","2020/10/11","3","SP-20545","431","19143"
"CA-2018-159800","2018/11/28","2018/12/1","1","SG-20470","504","94109"
"CA-2020-131296","2020/10/4","2020/10/9","4","MS-17830","34","21215"
"CA-2020-147536","2020/12/26","2020/12/31","4","AR-10510","381","10024"
"CA-2021-169894","2021/11/24","2021/11/29","3","MV-17485","342","85204"
"CA-2021-131366","2021/11/24","2021/11/29","4","SC-20440","285","17602"
"CA-2020-106558","2020/1/17","2020/1/21","4","DL-13495","108","31907"
"CA-2020-136812","2020/11/18","2020/11/23","4","AW-10930","400","73120"
"US-2021-166037","2021/1/28","2021/2/1","4","CL-12700","381","10009"
"CA-2020-106530","2020/5/8","2020/5/8","2","CL-12565","97","44105"
"CA-2020-134180","2020/11/3","2020/11/7","4","JP-16135","431","19120"
"CA-2020-149349","2020/11/12","2020/11/13","1","SP-20650","91","60623"
"CA-2018-141607","2018/12/12","2018/12/17","4","WB-21850","112","94521"
"CA-2018-133704","2018/9/20","2018/9/26","4","MA-17995","313","90004"
"CA-2018-121006","2018/11/10","2018/11/16","4","SC-20020","346","48640"
"CA-2021-122798","2021/12/28","2022/1/1","4","SV-20935","4","87105"
"CA-2018-148586","2018/3/25","2018/4/1","4","AZ-10750","381","10009"
"CA-2021-161823","2021/9/3","2021/9/8","4","AG-10300","504","94122"
"CA-2020-113551","2020/8/18","2020/8/20","1","NF-18385","156","78539"
"CA-2021-116519","2021/10/13","2021/10/15","1","CR-12730","381","10009"
"CA-2021-117695","2021/8/5","2021/8/8","1","PW-19030","467","40475"
"CA-2019-130974","2019/11/27","2019/11/29","3","MA-17560","169","2149"
"CA-2020-146325","2020/12/14","2020/12/17","1","DS-13180","503","92037"
"CA-2021-110198","2021/5/1","2021/5/2","1","AG-10900","120","33065"
"CA-2020-119025","2020/2/22","2020/2/28","4","PV-18985","348","53209"
"CA-2020-160220","2020/10/20","2020/10/26","4","JS-16030","557","48183"
"CA-2019-124044","2019/7/23","2019/7/26","3","MS-17830","473","14609"
"CA-2021-105620","2021/12/25","2021/12/28","1","JH-15430","230","33012"
"US-2020-114013","2020/3/13","2020/3/15","3","SC-20770","431","19134"
"CA-2021-142342","2021/7/17","2021/7/19","3","AJ-10795","15","92307"
"CA-2021-104577","2021/5/12","2021/5/17","4","CK-12205","169","2149"
"CA-2021-102197","2021/12/20","2021/12/26","4","DK-13150","381","10009"
"US-2021-159562","2021/9/9","2021/9/15","4","JB-16000","481","48066"
"CA-2021-164959","2021/7/11","2021/7/15","4","KN-16390","313","90004"
"CA-2020-133123","2020/9/6","2020/9/11","4","KB-16315","550","27360"
"CA-2021-130211","2021/10/22","2021/10/22","2","BD-11620","293","73505"
"CA-2018-129189","2018/7/21","2018/7/25","4","HM-14860","127","75217"
"CA-2019-102582","2019/9/15","2019/9/19","4","NW-18400","355","36608"
"CA-2021-155985","2021/3/23","2021/3/25","1","BE-11335","504","94122"
"CA-2020-159345","2020/6/17","2020/6/22","4","IG-15085","503","92024"
"CA-2020-151323","2020/10/23","2020/10/28","4","AB-10255","518","98103"
"US-2021-147655","2021/9/4","2021/9/5","1","AS-10045","458","97756"
"CA-2020-143476","2020/9/11","2020/9/13","1","LC-16930","432","85023"
"CA-2020-110975","2020/12/25","2020/12/30","4","DB-12970","381","10024"
"CA-2021-142888","2021/11/21","2021/11/25","4","BP-11230","529","99207"
"CA-2021-117947","2021/8/18","2021/8/23","3","NG-18355","381","10011"
"CA-2018-158540","2018/11/24","2018/11/26","1","VG-21790","503","92037"
